               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 118,            0.013581,           0.0045994,          0.00030109,             0.97123,             0.87103,             0.92948,             0.69183,            0.014222,           0.0039208,          0.00032339,           0.0018292,           0.0018292,           0.0018292
                 119,            0.013299,            0.004415,          0.00029542,             0.96714,             0.87423,             0.92846,             0.68635,            0.014157,           0.0040039,          0.00028174,           0.0018106,           0.0018106,           0.0018106
                 120,            0.012853,           0.0043471,          0.00026878,             0.96568,             0.87447,              0.9207,             0.66552,            0.014373,            0.004053,          0.00028406,           0.0017921,           0.0017921,           0.0017921
                 121,            0.013719,           0.0044652,          0.00026533,             0.97179,              0.8727,             0.92377,             0.71527,            0.013925,           0.0039891,          0.00030756,           0.0017735,           0.0017735,           0.0017735
                 122,            0.012677,            0.004422,          0.00027148,             0.95445,              0.8879,              0.9274,             0.70896,            0.013677,           0.0039284,          0.00028761,           0.0017549,           0.0017549,           0.0017549
                 123,            0.013016,           0.0045312,          0.00026793,             0.95485,             0.88458,             0.92912,              0.6887,            0.013824,           0.0039735,          0.00029658,           0.0017363,           0.0017363,           0.0017363
                 124,            0.013377,           0.0045407,          0.00025554,              0.9547,             0.88456,             0.92904,             0.72416,             0.01311,           0.0038655,          0.00029125,           0.0017178,           0.0017178,           0.0017178
                 125,            0.013025,           0.0043735,          0.00027797,             0.94968,             0.88727,             0.92634,             0.71055,             0.01351,           0.0039389,          0.00029714,           0.0016992,           0.0016992,           0.0016992
                 126,            0.012945,           0.0044456,          0.00026637,             0.93775,              0.8887,             0.92482,             0.73237,            0.013039,           0.0039587,          0.00031257,           0.0016807,           0.0016807,           0.0016807
                 127,             0.01286,           0.0044114,          0.00026272,             0.94772,             0.88543,             0.90859,             0.67958,            0.013939,           0.0040024,          0.00030927,           0.0016621,           0.0016621,           0.0016621
                 128,            0.013017,           0.0044885,          0.00026127,             0.97361,             0.86083,              0.9077,             0.68802,            0.014445,           0.0039745,          0.00029447,           0.0016437,           0.0016437,           0.0016437
                 129,             0.01301,           0.0045214,           0.0002496,              0.9501,               0.868,             0.90497,              0.7011,            0.013579,           0.0040078,          0.00028483,           0.0016252,           0.0016252,           0.0016252
                 130,            0.012885,           0.0043343,          0.00025889,             0.96237,               0.871,             0.91803,             0.72503,            0.013411,            0.003974,          0.00024994,           0.0016067,           0.0016067,           0.0016067
                 131,            0.012442,           0.0044579,          0.00023406,             0.97384,             0.87103,             0.91899,              0.7117,            0.013408,            0.004002,          0.00023973,           0.0015883,           0.0015883,           0.0015883
                 132,            0.013114,           0.0042345,          0.00026528,             0.95731,              0.8838,             0.92254,             0.70745,            0.013472,           0.0040218,          0.00028485,             0.00157,             0.00157,             0.00157
                 133,            0.012918,           0.0044572,          0.00024585,             0.96734,             0.87438,              0.9183,             0.75084,            0.012766,           0.0039505,          0.00028256,           0.0015516,           0.0015516,           0.0015516
                 134,            0.012512,           0.0043743,          0.00026389,             0.96895,             0.87432,             0.90946,             0.69475,            0.013298,           0.0039789,          0.00026629,           0.0015333,           0.0015333,           0.0015333
                 135,            0.012286,           0.0043207,          0.00023914,             0.95516,             0.87551,              0.9125,             0.73188,            0.013023,           0.0039624,          0.00026243,           0.0015151,           0.0015151,           0.0015151
                 136,            0.012215,           0.0043256,          0.00022942,             0.95005,             0.89122,             0.92862,             0.73277,            0.012821,           0.0038258,          0.00024232,           0.0014969,           0.0014969,           0.0014969
                 137,            0.012275,           0.0043014,          0.00023035,             0.95439,             0.88791,             0.93132,             0.72667,            0.013053,           0.0038004,          0.00023711,           0.0014788,           0.0014788,           0.0014788
                 138,            0.012153,           0.0042487,          0.00022152,             0.95096,             0.88256,             0.91972,             0.72498,            0.012663,            0.003873,          0.00025662,           0.0014607,           0.0014607,           0.0014607
                 139,            0.012451,           0.0042468,          0.00022271,             0.95157,              0.8667,             0.92513,             0.72307,            0.013263,           0.0039253,          0.00024531,           0.0014426,           0.0014426,           0.0014426
                 140,            0.012461,            0.004271,          0.00021177,             0.94936,             0.88156,             0.91394,             0.73446,            0.013056,           0.0039726,          0.00027367,           0.0014247,           0.0014247,           0.0014247
                 141,            0.012262,           0.0042169,          0.00022007,             0.94806,             0.88578,             0.92569,             0.74717,            0.012423,            0.003935,          0.00026299,           0.0014067,           0.0014067,           0.0014067
                 142,            0.012261,             0.00436,          0.00022804,             0.95035,             0.88623,             0.92432,             0.74459,            0.013063,           0.0039185,          0.00026568,           0.0013889,           0.0013889,           0.0013889
                 143,            0.012184,           0.0042977,          0.00020645,             0.95422,             0.88428,             0.91803,             0.70579,            0.014146,           0.0040196,          0.00027152,           0.0013711,           0.0013711,           0.0013711
                 144,            0.012067,           0.0042891,          0.00021149,             0.96029,             0.87103,             0.91468,             0.71951,             0.01372,           0.0039726,           0.0002563,           0.0013534,           0.0013534,           0.0013534
                 145,            0.011934,           0.0042872,          0.00019811,             0.95095,             0.88181,             0.91707,             0.71375,            0.013488,           0.0040061,          0.00025587,           0.0013358,           0.0013358,           0.0013358
                 146,            0.011831,           0.0040737,          0.00020458,             0.94046,             0.88328,             0.90247,             0.71154,            0.012953,           0.0040449,          0.00022894,           0.0013183,           0.0013183,           0.0013183
                 147,            0.012185,            0.004222,          0.00020285,             0.95294,             0.88288,             0.92112,             0.72205,            0.013016,           0.0040058,          0.00022542,           0.0013008,           0.0013008,           0.0013008
                 148,            0.012015,              0.0043,          0.00019512,             0.95931,              0.8727,             0.91313,              0.7057,            0.013361,           0.0040265,          0.00023849,           0.0012834,           0.0012834,           0.0012834
                 149,            0.011644,           0.0043133,          0.00019478,              0.9511,             0.87438,             0.89523,             0.71365,            0.013355,           0.0041335,          0.00026664,           0.0012661,           0.0012661,           0.0012661
